category,categories_all,media_tags,name,gen_pop_reach,all_reach,dem_reach,rep_reach
Podcasts||Sports,Podcasts||Sports,,The Pat Mcafee Show,0.0118793638479441,0.0148215366001209,0.0108284207260316,0.0214438339438339
Print Media||Newspapers,Print Media||Newspapers,newspaper,The Patriot-News,0.0001939487975174,0.0019829266653223,0.0010859447719515,0.002251221001221
Podcasts||Sports,Podcasts||Sports,,The Pff Nfl Podcast,0.0040001939487975,0.0064865228204611,0.0064536146447409,0.0079746642246642
Podcasts||News,Podcasts||News,podcast_political,The Philip Defranco Show,0.0084731380915438,0.0043691604490152,0.004498914055228,0.0040827228327228
Music||Bands,Music||Bands,,The Piano Guys,0.0049578161365399,0.0033272837265577,0.0035370772572137,0.0041590354090354
Print Media||Newspapers,Print Media||Newspapers,newspaper,The Plain Dealer,0.0007879169899146,0.0026214962694091,0.0030096183679801,0.0021749084249084
Websites||Sports,Websites||Sports|Youtube Channels||Unorganized,,The Player's Tribune,0.003733514352211,0.0076628352490421,0.0080670183059261,0.006753663003663
Print Media||Newspapers,Print Media||Newspapers|Websites||Websites Extended,newspaper,The Post And Courier,0.000606089992242,0.0027559319755327,0.0030096183679801,0.0027472527472527
Websites||News,Websites||News,news_website,The Post Millennial,0.0008727695888285,0.0020837534449149,0.0010859447719515,0.0046169108669108
Podcasts||News,Podcasts||News,podcast_political,The President's Inbox,0.0027637703646237,0.0156617597633931,0.0185851690971144,0.0114087301587301
Websites||News,Websites||News,news_website,The Prospect,0.0005818463925523,0.0052766014653491,0.0067638845795842,0.0021749084249084
Print Media||Newsletters,Print Media||Newsletters,newspaper,The Quorum Report,0.0002303141970519,0.00265510519594,0.0026993484331368,0.0036630036630036
Websites||Religion,Websites||Religion,,The Rac,0.0001697051978277,0.0010754856489883,0.0015513496742165,0.0004197191697191
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Msnbc,tv_news,The Rachel Maddow Show,0.0239769200930954,0.0790481952006453,0.1022029165373875,0.0432310744810744
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,The Raw Story,0.0016121993793638,0.0046716407877932,0.0058951287620229,0.0025564713064713
Podcasts||Comedy,Podcasts||Comedy,,The Read,0.0017819045771916,0.0039658533306446,0.0056158858206639,0.0011828449328449
Tv||Shows By Genre||Talk Shows,Tv||Shows By Genre||Talk Shows|Tv||Shows By Network||Fuse,,The Read With Kid Fury And Crissle West,0.0010424747866563,0.002352624857162,0.0034750232702451,0.0006486568986568
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,The Real Daytime,0.0049578161365399,0.0034953283592122,0.005150480918399,0.0019841269841269
Websites||Real Estate,Websites||Real Estate,,The Real Deal Magazine,0.0007394297905352,0.0025206694898164,0.0035060502637294,0.0022130647130647
Tv||Shows By Network||Bravo,Tv||Shows By Network||Bravo,,The Real Housewives Of Atlanta,0.0065215283165244,0.0067217853061773,0.0085324232081911,0.0045787545787545
Tv||Shows By Network||Bravo,Tv||Shows By Network||Bravo,,The Real Housewives Of Beverly Hills,0.0082913110938712,0.0096793708408953,0.0108594477195159,0.0094246031746031
Tv||Shows By Network||Bravo,Tv||Shows By Network||Bravo,,The Real Housewives Of New Jersey,0.0040486811481768,0.0049069032735094,0.0049332919640086,0.0061050061050061
Tv||Shows By Network||Bravo,Tv||Shows By Network||Bravo,,The Real Housewives Of New York City,0.0080125096974398,0.0138132688041943,0.0150170648464163,0.0121718559218559
Tv||Shows By Genre||Reality,Tv||Shows By Genre||Reality|Tv||Shows By Network||Bravo,,The Real Housewives Of Potomac,0.0012000581846392,0.0021173623714458,0.0029475643810114,0.0016407203907203
Websites||Video,Websites||Video|Youtube Channels||Unorganized,,The Real News Network,0.0012485453840186,0.0024870605632856,0.0031026993484331,0.0013736263736263
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Fox News,tv_news,The Real Story With Gretchen Carlson,0.0009455003878975,0.0040330711837063,0.0041576171269004,0.0045787545787545
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Syndicated,tv_news,The Real Talk Show,0.0049578161365399,0.0034953283592122,0.005150480918399,0.0019841269841269
Websites||News,Websites||News,news_website,The Recount,0.0024243599689681,0.0107212475633528,0.0136208501396214,0.0061431623931623
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Msnbc,tv_news,The Reidout,0.0027031613653995,0.011258990387847,0.0136518771331058,0.0057997557997558
Podcasts||Business,Podcasts||Business,,The Renegade Millionare Pdocast,0.0020607059736229,0.0049069032735094,0.0053366428793049,0.0046932234432234
Youtube Channels||Education,Youtube Channels||Education,,The Rich Dad Company,0.0064366757176105,0.0065537406735228,0.0056779398076326,0.0082417582417582
Tv||Shows By Genre||Talk Shows,Tv||Shows By Genre||Talk Shows,,The Rich Eisen Show,0.0084367726920093,0.0151912347919607,0.014427551970214,0.0172084859584859
Podcasts||Sports,Podcasts||Sports|Websites||Sports|Websites||Websites Extended,,The Ringer Nfl Show,0.0049335725368502,0.0144854473348121,0.0171579273968352,0.0110271672771672
Music||Bands,Music||Bands|Youtube Channels||Foreign||United Kingdom,,The Rolling Stones,0.0075276377036462,0.0139477045103179,0.0136829041265901,0.0119047619047619
Websites||Websites Extended,Websites||Websites Extended,news_website,The Root,0.0047032583397982,0.0166700275593197,0.0235805150480918,0.0068681318681318
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,The Roots,0.0027031613653995,0.0041675068898299,0.0050263729444616,0.0025564713064713
Podcasts||Politics/Government,Podcasts||Politics/Government,podcast_political,The Rubin Report,0.0075761249030256,0.0096457619143644,0.0053056158858206,0.020260989010989
Print Media||Newspapers,Print Media||Newspapers|Websites||Websites Extended,newspaper,The Sacramento Bee,0.0007394297905352,0.0054446460980036,0.0073223704623022,0.0027472527472527
Print Media||Newspapers,Print Media||Newspapers|Websites||Websites Extended,newspaper,The Salt Lake Tribune,0.0007515515903801,0.0018148820326678,0.0016754576481538,0.0021749084249084
Print Media||Newspapers,Print Media||Newspapers|Websites||Websites Extended,newspaper,The San Diego Union Tribune,0.0007636733902249,0.0034281105061504,0.0038163201985727,0.0016788766788766
Radio||Talk Shows & Hosts,Radio||Talk Shows & Hosts,radio_political,The Savage Nation,0.0007151861908456,0.0012435302816428,0.0005274588892336,0.0025564713064713
Podcasts||Health & Fitness,Podcasts||Health & Fitness,,The School Of Greatness,0.0052366175329712,0.0050749479061638,0.0047471300031026,0.0054181929181929
Radio||Talk Shows & Hosts,Radio||Talk Shows & Hosts,radio_political,The Sean Hannity Show,0.0135764158262218,0.0267863144451166,0.014986037852932,0.048076923076923
Print Media||Newspapers,Print Media||Newspapers|Websites||Websites Extended,newspaper,The Seattle Times,0.002206167571761,0.0063184781878066,0.0079118833385044,0.0036248473748473
Websites||Celebrity/Gossip,Websites||Celebrity/Gossip|Youtube Channels||Unorganized,,The Shade Room,0.007467028704422,0.0078980977347583,0.010021718895439,0.0048076923076923
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Fox,,The Simpsons,0.0062912141194724,0.0157289776164549,0.0173130623642569,0.0128586691086691
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Cnn,tv_news,The Situation Room,0.0053942009309542,0.0247361699267325,0.0292274278622401,0.0183150183150183
Print Media||Newsletters,Print Media||Newsletters,newspaper,The Skimm,0.0040608029480217,0.0112253814613161,0.0142103630158237,0.0080128205128205
Print Media||Magazines||Music,Print Media||Magazines||Music|Websites||Websites Extended,,The Source Magazine,0.0036729053529868,0.0031256301673724,0.0036611852311511,0.0017551892551892
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Netflix,,The Standups,0.0022304111714507,0.0027223230490018,0.0024201054917778,0.0033959096459096
Movies||Genres||Thriller,Movies||Genres||Thriller,,The Stanford Prison Experiment,0.001745539177657,0.0025878873428782,0.003754266211604,0.0010302197802197
Print Media||Newspapers,Print Media||Newspapers,newspaper,The State Newspaper,0.0007273079906904,0.0026887141224709,0.0031337263419174,0.0030906593406593
Tv||Shows By Network||Fox News,Tv||Shows By Network||Fox News,tv_news,The Story With Martha Maccallum,0.0031274243599689,0.0084358405592525,0.0036301582376667,0.0176282051282051
Print Media||Newspapers,Print Media||Newspapers,newspaper,The Stranger,0.0004848719937936,0.0013107481347045,0.0020167545764815,0.0006105006105006
Websites||Shopping And Ecommerce,Websites||Shopping And Ecommerce,,The Strategist (Shopping Advice),0.0006666989914662,0.0020837534449149,0.0032268073223704,0.0012973137973137
Websites||Finance,Websites||Finance,,The Street,0.002133436772692,0.0059487799959669,0.0062984796773192,0.0056471306471306
Podcasts||Self-Improvement / Self-Help,Podcasts||Self-Improvement / Self-Help,,The Subtle Art Of Not Giving A F*Ck Podcast,0.0023031419705197,0.0035625462122739,0.003754266211604,0.0025564713064713
Websites||News,Websites||News|Youtube Channels||Foreign||United Kingdom,news_website,The Sun,0.0017091737781225,0.0022854070041002,0.0021718895439031,0.0025946275946275
Print Media||Newsletters,Print Media||Newsletters,newspaper,The Sunday Paper,0.0054911753297129,0.013611615245009,0.0161960905988209,0.0094627594627594
Websites||Entertainment,Websites||Entertainment,,The Takeaway,0.00037577579519,0.0033272837265577,0.0044678870617437,0.0015262515262515
Tv||Shows By Genre||Drama,Tv||Shows By Genre||Drama|Tv||Shows By Network||Cbs,,The Talk,0.0023637509697439,0.0024534516367547,0.0024201054917778,0.0023656898656898
International||Europe||General News,International||Europe||General News,news_website,The Telegraph,0.0042789953452288,0.0105868118572292,0.0115110145826869,0.0092338217338217
Websites||News,Websites||News,news_website,The Tennessee Holler,0.0011030837858805,0.0045372050816696,0.0051815079118833,0.003319597069597
Websites||News,Websites||News,news_website,The Texan,0.0001212179984484,0.0007730053102103,0.0003723239218119,0.0017933455433455
Print Media||Newspapers,Print Media||Newspapers,newspaper,The Texas Observer,0.0007757951900698,0.0035625462122739,0.004964318957493,0.0024038461538461
International||Europe||General News,International||Europe||General News|Print Media||Newspapers,newspaper|news_website,The Times,0.0044365787432117,0.0086711030449687,0.010394042817251,0.0068681318681318
Podcasts||Politics/Government,Podcasts||Politics/Government,podcast_political,The Tom Woods Show,0.0010545965865011,0.0017140552530752,0.0005895128762022,0.0035103785103785
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Nbc,,The Tonight Show Starring Jimmy Fallon,0.0991926881303335,0.1312092491765813,0.1398076326403971,0.1262973137973138
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Cbs,tv_news,The Tony Awards,0.0024001163692785,0.0050749479061638,0.0064536146447409,0.0028617216117216
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,The Trump Organization,0.0016485647788983,0.0028567587551253,0.0019236735960285,0.004769536019536
Podcasts||Business,Podcasts||Business,,The Twenty Minute Vc,0.0010424747866563,0.0033945015796195,0.004219671113869,0.0027472527472527
Music||Bands,Music||Bands,,The Usa Singers,0.0004000193948797,0.0010418767224574,0.0013651877133105,0.0009539072039072
Tv||Shows By Genre||Horror & Suspense,Tv||Shows By Genre||Horror & Suspense|Tv||Shows By Network||Cw,,The Vampire Diaries,0.0079640224980605,0.0070578745714861,0.0075085324232081,0.0062194749694749
Radio||Satellite Radio,Radio||Satellite Radio|Websites||Technology|Websites||Websites Extended,news_website,The Verge,0.0112247866563227,0.0210727969348659,0.0260937015203226,0.0164835164835164
Podcasts||Technology,Podcasts||Technology,,The Vergecast,0.007539759503491,0.0184176917389258,0.0235184610611231,0.014041514041514
Podcasts||Romance/ Relationships,Podcasts||Romance/ Relationships,,The Viall Files,0.0027758921644685,0.0030248033877797,0.0036922122246354,0.0036630036630036
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Abc|Youtube Channels||Unorganized,tv_news,The View,0.004872963537626,0.0077636620286348,0.0084703692212224,0.0057234432234432
Print Media||Newspapers,Print Media||Newspapers,newspaper,The Village Voice,0.0015879557796741,0.0058143442898433,0.0075705864101768,0.0023656898656898
Tv||Shows By Genre||Reality,Tv||Shows By Genre||Reality|Tv||Shows By Network||Nbc,,The Voice,0.0183039177657098,0.0146534919674665,0.0132174992243251,0.0178189865689865
Tv||Shows By Genre||Drama,Tv||Shows By Genre||Drama|Tv||Shows By Genre||Horror & Suspense|Tv||Shows By Network||Amc,,The Walking Dead,0.0134915632273079,0.0118975599919338,0.0101458268693763,0.01377442002442
Podcasts||Society & Culture,Podcasts||Society & Culture,,The War On Cars,0.0004848719937936,0.0018148820326678,0.0028234564070741,0.000801282051282
Websites||News,Websites||News,news_website,The Washington Examiner,0.0012485453840186,0.0078980977347583,0.004498914055228,0.0151098901098901
Websites||Law Government And Politics,Websites||Law Government And Politics|Websites||Websites Extended,news_website,The Washington Free Beacon,0.0009455003878975,0.0065537406735228,0.0038163201985727,0.0134310134310134
Print Media||Newspapers,Print Media||Newspapers,newspaper,The Washington Informer,0.0001212179984484,0.0017812731061369,0.0023270245113248,0.0005723443223443
Print Media||Journals,Print Media||Journals,,The Washington Note,0.0004242629945694,0.0059487799959669,0.0079118833385044,0.0036248473748473
Print Media||Newspapers,Print Media||Newspapers,newspaper,The Washington Times,0.0013818851823118,0.0071923102776097,0.0057089668011169,0.0124007936507936
Podcasts||Society & Culture,Podcasts||Society & Culture,,The Way I Heard It With Mike Rowe,0.0060002909231962,0.0072595281306715,0.005057399937946,0.0133547008547008
Print Media||Magazines||Politics,Print Media||Magazines||Politics,newspaper,The Week,0.0007515515903801,0.0040330711837063,0.0054297238597579,0.0033959096459096
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information,tv_news,The Weekend On Msnbc,0.000145461598138,0.0013779659877663,0.0016444306546695,0.0004197191697191
Print Media||Magazines||Politics,Print Media||Magazines||Politics,newspaper,The Weekly Standard,0.0010182311869666,0.0071250924245479,0.004033509152963,0.0144612332112332
Tv||Shows By Network||Syndicated,Tv||Shows By Network||Syndicated,,The Wendy Williams Show,0.0036971489526764,0.0028231498285944,0.003847347192057,0.0019459706959706
Websites||News,Websites||News,news_website,The Western Journal,0.0002545577967416,0.0005041338979632,6.205398696866273e-05,0.00133547008547
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information,tv_news,The Willis Report,0.0002424359968968,0.0015460106204207,0.0007756748371082,0.003052503052503
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,The Worldpost,0.0005576027928626,0.0021173623714458,0.0031957803288861,0.0012591575091575
Websites||News,Websites||News|Websites||Websites Extended,news_website,The Wrap,0.0011152055857253,0.0038986354775828,0.0050884269314303,0.0022130647130647
Tv||Shows By Network||Itv,Tv||Shows By Network||Itv,,The X Factor,0.0031880333591931,0.0029911944612489,0.0029475643810114,0.0020604395604395
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Hulu|Youtube Channels||Unorganized,tv_news,The Young Turks,0.0114429790535298,0.0106876386368219,0.0130623642569035,0.0076694139194139
Tv||Shows By Network||Travel,Tv||Shows By Network||Travel,,The Zimmern List,0.0044608223429014,0.0081333602204745,0.0095873409866583,0.0071733821733821
Websites||Fashion,Websites||Fashion|Websites||Websites Extended,,The Zoe Report,0.0025940651667959,0.0032264569469651,0.004126590133416,0.0032814407814407
Websites||Websites Extended,Websites||Websites Extended,,The1975.com,0.0024728471683475,0.0021509712979767,0.0027614024201054,0.0021749084249084
Websites||Websites Extended,Websites||Websites Extended,,Theamericanconservative.com,0.0004242629945694,0.0028903676816562,0.0016444306546695,0.0051510989010989
Websites||Websites Extended,Websites||Websites Extended,,Thechainsmokers.com,0.0044244569433669,0.0031256301673724,0.0031957803288861,0.0030906593406593
Websites||Websites Extended,Websites||Websites Extended,,Thedailyrecord.com,0.0002424359968968,0.0016804463265443,0.0014582686937635,0.0014499389499389
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Thedc Shorts,0.0042183863460046,0.014216575922565,0.0067949115730685,0.0265567765567765
Websites||Websites Extended,Websites||Websites Extended,,Thediplomat.com,0.0004121411947245,0.0029239766081871,0.0035681042506981,0.0020985958485958
Websites||Websites Extended,Websites||Websites Extended,,Theglitterguide.com,0.0011879363847944,0.0020165355918531,0.0021408625504188,0.0022893772893772
Websites||Websites Extended,Websites||Websites Extended,,Thegoodlordabove.com,0.0021213149728471,0.0034617194326813,0.0041576171269004,0.002518315018315
Websites||Websites Extended,Websites||Websites Extended,,Thehackernews.com,0.0014788595810705,0.0019493177387914,0.0024201054917778,0.0034722222222222
Websites||Websites Extended,Websites||Websites Extended,news_website,Thehill.com,0.0091277152831652,0.0563621697922968,0.0613713931120074,0.0497557997557997
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Thehodgetwins,0.0096489526764934,0.0076628352490421,0.0041886441203847,0.0142704517704517
Print Media||Newsletters,Print Media||Newsletters,newspaper,Theli.st,0.0011879363847944,0.0019157088122605,0.0021408625504188,0.0011065323565323
Websites||Websites Extended,Websites||Websites Extended,,Themarthablog.com,0.0135764158262218,0.0201989648450628,0.0226807322370462,0.016826923076923
Websites||Websites Extended,Websites||Websites Extended,,Themattwalshblog.com,0.0054548099301784,0.0120656046245882,0.004685076016134,0.0234279609279609
Websites||Websites Extended,Websites||Websites Extended,,Themoscowtimes.com,0.0002424359968968,0.001176312428581,0.0017375116351225,0.0008775946275946
Websites||Websites Extended,Websites||Websites Extended,,Themuse.com,0.0010545965865011,0.0029239766081871,0.0036611852311511,0.0022130647130647
Websites||Websites Extended,Websites||Websites Extended,news_website,Thenation.com,0.0038183669511249,0.0202325737715937,0.0274588892336332,0.0106074481074481
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Theneedledrop,0.0045214313421256,0.0037641997714592,0.0040955631399317,0.0025946275946275
Websites||Websites Extended,Websites||Websites Extended,,Theonion.com,0.0428748060512024,0.1025744437722659,0.1194849519081601,0.076808608058608
Youtube Channels||Games,Youtube Channels||Games,,Theradbrad,0.0051275213343677,0.0028903676816562,0.0023270245113248,0.0029761904761904
Websites||Websites Extended,Websites||Websites Extended,,Thereal.com,0.0032243987587276,0.0022181891510385,0.0029475643810114,0.0013736263736263
Websites||Websites Extended,Websites||Websites Extended,,Thereformedbroker.com,0.0019516097750193,0.0074947906163877,0.009277071051815,0.0057615995115995
Websites||Websites Extended,Websites||Websites Extended,,Thetimes.co.uk,0.0012970325833979,0.0043355515224843,0.0050263729444616,0.0030143467643467
Websites||Websites Extended,Websites||Websites Extended,,Theundefeated.com,0.0015273467804499,0.0049741211265712,0.0084083152342538,0.0025946275946275
Websites||Websites Extended,Websites||Websites Extended,,Theweek.com,0.0007515515903801,0.0040330711837063,0.0054297238597579,0.0033959096459096
Music||Bands,Music||Bands|Youtube Channels||Foreign||United Kingdom,,Thewho,0.0012727889837083,0.0020165355918531,0.0021098355569345,0.0023656898656898
Websites||Websites Extended,Websites||Websites Extended,,Theybf.com,0.0010061093871218,0.0015460106204207,0.0022649705243561,0.0006486568986568
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Thinkcommon,0.0172614429790535,0.0199973112858775,0.0271796462922742,0.0122481684981685
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,Thinkprogress,0.0045820403413498,0.0215433219062983,0.0300961836798014,0.0106456043956043
Websites||Websites Extended,Websites||Websites Extended,news_website,Thinkprogress.org,0.0045820403413498,0.0215097129797674,0.0300031026993484,0.0106456043956043
Music||Bands,Music||Bands,,Third Day,0.0026425523661753,0.0014115749142972,0.0009928637914986,0.0029761904761904
Podcasts||Personal Journals,Podcasts||Personal Journals,,This American Life,0.0040850465477114,0.0166028097062579,0.0233322991002171,0.008089133089133
Tv||Shows By Genre||Documentary,Tv||Shows By Genre||Documentary|Tv||Shows By Network||Cnn,tv_news,This Is Life With Lisa Ling,0.0014546159813809,0.0044027693755461,0.0055848588271796,0.0028998778998779
Movies||Genres||Music,Movies||Genres||Music|Tv||Shows By Genre||Comedy|Tv||Shows By Network||Nbc,,This Is Us,0.0094913692785104,0.015090408012368,0.0159478746509463,0.0130876068376068
Print Media||Magazines||Lifestyle,Print Media||Magazines||Lifestyle|Tv||Shows By Genre||Reality|Tv||Shows By Network||Diy|Tv||Shows By Network||Pbs|Websites||Websites Extended,,This Old House,0.0058305857253685,0.0051085568326947,0.0046540490226497,0.0052655677655677
Podcasts||Comedy,Podcasts||Comedy,,This Past Weekend With Theo Von,0.0034062257564003,0.002050144518384,0.0013962147067949,0.0027472527472527
Tv||Shows By Genre||News & Information,Tv||Shows By Genre||News & Information|Tv||Shows By Network||Abc,tv_news,This Week,0.000909134988363,0.0064865228204611,0.0071362085013962,0.0057234432234432
Websites||Websites Extended,Websites||Websites Extended,,Thomasrhett.com,0.0073700543056633,0.0048060764939167,0.0035991312441824,0.0074023199023199
Websites||Websites Extended,Websites||Websites Extended,,Thomrainer.com,0.0015879557796741,0.0024198427102238,0.0014892956872479,0.0037774725274725
Websites||Websites Extended,Websites||Websites Extended,,Thomsonreuters.com,0.0004000193948797,0.0020837534449149,0.0025442134657151,0.0015644078144078
Movies||Genres||Superhero,Movies||Genres||Superhero,,Thor,0.0028728665632273,0.0028231498285944,0.0025442134657151,0.0026709401709401
Podcasts||Science,Podcasts||Science,,Thor Benson (Journalist),0.0003878975950349,0.0020837534449149,0.0026062674526838,0.0012591575091575
Websites||Websites Extended,Websites||Websites Extended,,Thoughtcatalog.com,0.0020364623739332,0.0044027693755461,0.00487123797704,0.0030143467643467
Websites||Sports,Websites||Sports,,Thrasher Magazine,0.00380624515128,0.002957585534718,0.0032888613093391,0.0026709401709401
Websites||Websites Extended,Websites||Websites Extended,,Threadless.com,0.0028971101629169,0.0031256301673724,0.0036301582376667,0.0027472527472527
Websites||Entertainment,Websites||Entertainment,,Thrillist,0.0038789759503491,0.0068562210123008,0.0085324232081911,0.004769536019536
Websites||Events,Websites||Events,,Ticketmaster,0.0027516485647788,0.0042011158163608,0.0041886441203847,0.0041971916971916
Websites||Websites Extended,Websites||Websites Extended,,Ticketmastervip.com,0.0027516485647788,0.0042011158163608,0.0041886441203847,0.0041971916971916
Websites||Websites Extended,Websites||Websites Extended,,Tiffanithiessen.com,0.0035880527540729,0.0035625462122739,0.004126590133416,0.0038156288156288
Websites||Social Media,Websites||Social Media,,Tiktok,0.0435415050426687,0.0440949116085232,0.0498603785293205,0.0360958485958485
Print Media||Newsletters,Print Media||Newsletters,newspaper,Tim Alberta (Journalist),0.0012606671838634,0.0156281508368622,0.0164443065466956,0.0132402319902319
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,Tim Miller (Political Commentator),0.002436481768813,0.0173085971634066,0.0196400868755817,0.0141941391941391
Print Media||Magazines||News,Print Media||Magazines||News|Websites||News,newspaper|news_website,Time,0.0276983126454615,0.0683269476372924,0.0782500775674837,0.0536858974358974
Print Media||Newsletters,Print Media||Newsletters,newspaper,Time Health Newsletter,0.0015637121799844,0.004436378302077,0.0049022649705243,0.0032432844932844
Websites||News,Websites||News,news_website,Time Magazine,0.0287771528316524,0.0711500974658869,0.0818492088116661,0.0565094627594627
Print Media||Magazines||Travel,Print Media||Magazines||Travel,,Time Out Magazine,0.0057699767261442,0.0151912347919607,0.019671113869066,0.0089667277167277
Youtube Channels||Foreign||United Kingdom,Youtube Channels||Foreign||United Kingdom,,Timeline - World History Documentaries,0.0037820015515903,0.0021173623714458,0.0022029165373875,0.0027472527472527
Websites||Fashion,Websites||Fashion,,Times Fashion,0.0055032971295577,0.0101835047388586,0.0125038783741855,0.0075167887667887
Websites||Websites Extended,Websites||Websites Extended,,Times Union,0.0004727501939487,0.002957585534718,0.0033509152963077,0.0021749084249084
Print Media||Newspapers,Print Media||Newspapers,newspaper,Times-Picayune,0.0014909813809154,0.0034953283592122,0.004126590133416,0.003052503052503
Websites||Websites Extended,Websites||Websites Extended,,Timeshighereducation.com,0.0005212373933281,0.0018148820326678,0.0024201054917778,0.0012591575091575
Websites||Websites Extended,Websites||Websites Extended,,Timesofisrael.com,0.0009576221877424,0.0046716407877932,0.0043437790878063,0.0041590354090354
Websites||Websites Extended,Websites||Websites Extended,,Timinhonolulu.com,0.0004848719937936,0.0015796195469516,0.0013962147067949,0.0008775946275946
Websites||Websites Extended,Websites||Websites Extended,,Tipsybartender.com,0.0077215865011636,0.0032264569469651,0.0034750232702451,0.0032051282051282
Websites||Websites Extended,Websites||Websites Extended,,Titansonline.com,0.0021819239720713,0.0023190159306311,0.0015513496742165,0.0040827228327228
Websites||Websites Extended,Websites||Websites Extended,,Titleist.com,0.0023152637703646,0.0035961551388048,0.0026372944461681,0.0050747863247863
Tv||Networks||Entertainment,Tv||Networks||Entertainment,,Tlc - The Learning Channel ,0.0073942979053529,0.0047724675673858,0.0042506981073533,0.0053418803418803
Websites||Celebrity/Gossip,Websites||Celebrity/Gossip|Websites||Entertainment,,Tmz,0.0209949573312645,0.0299791624655508,0.0315234253800806,0.0270528083028083
Tv||Shows By Network||Fox Sports,Tv||Shows By Network||Fox Sports|Youtube Channels||Unorganized,,Tmz Sports,0.0015273467804499,0.0027223230490018,0.0029165373875271,0.0030906593406593
Tv||Networks||Entertainment,Tv||Networks||Entertainment,,Tnt,0.0113460046547711,0.0122672581837736,0.0127831213155445,0.0119810744810744
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Tobymac,0.0043274825446082,0.0026887141224709,0.0015203226807322,0.0054945054945054
Websites||Lifestyle,Websites||Lifestyle|Websites||News|Websites||Websites Extended,news_website,Today,0.0194191233514352,0.0374403441554076,0.0388457958423828,0.0339209401709401
Tv||Shows By Network||Nbc,Tv||Shows By Network||Nbc,,Today Show,0.0193706361520558,0.0372722995227532,0.0387837418554142,0.0338446275946275
Tv||Shows By Network||Nbc,Tv||Shows By Network||Nbc,,Today With Hoda & Jenna,0.0023273855702094,0.0054110371714727,0.0051194539249146,0.0051129426129426
Podcasts||News,Podcasts||News,podcast_political,"Today, Explained",0.0002060705973622,0.001176312428581,0.0024821594787465,0.0004960317460317
Websites||Websites Extended,Websites||Websites Extended,,Todayifoundout.com,0.0039153413498836,0.0023862337836929,0.0024201054917778,0.0026709401709401
Podcasts||Religion & Spirituality,Podcasts||Religion & Spirituality,,Todd Adkins,0.0015879557796741,0.0019157088122605,0.0014272417002792,0.002785409035409
Radio||Talk Shows & Hosts,Radio||Talk Shows & Hosts,,Todd Zwillich,0.0003394103956555,0.0033608926530886,0.0048402109835556,0.0020222832722832
Websites||Websites Extended,Websites||Websites Extended,,Toddstarnes.com,0.0010788401861908,0.0030920212408415,0.0006825938566552,0.0082417582417582
Websites||Websites Extended,Websites||Websites Extended,,Tolonews.com,0.0001212179984484,0.0013107481347045,0.0014582686937635,0.0011828449328449
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Axs Tv,,Tom Green,0.0026425523661753,0.0023862337836929,0.0021098355569345,0.002785409035409
Tv||Networks||News,Tv||Networks||News,tv_news,Tom Hauser (Political Reporter),0.0002424359968968,0.0021845802245076,0.0017995656220912,0.0014880952380952
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Tom Macdonald,0.0043032389449185,0.0018820998857296,0.0008687558175612,0.003052503052503
Websites||News,Websites||News,news_website,Tom Namako (Journalist),0.0003515321955003,0.0047052497143241,0.0056469128141483,0.0024420024420024
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,Tom Nichols (Political Commentator),0.0034910783553141,0.0174094239429992,0.0207260316475333,0.0123626373626373
Podcasts||Comedy,Podcasts||Comedy,,Tom Segura,0.0049820597362296,0.0042683336694225,0.0035370772572137,0.0048458485958485
